column,labels,file_name,is_valid
as042v3,Bracket value 3,sharew5_rel9-0-0_as.dta,True
as044_,Percentage share firm owned,sharew5_rel9-0-0_as.dta,True
as044ub,Percentage share firm owned ub,sharew5_rel9-0-0_as.dta,True
as044v1,Bracket value 1,sharew5_rel9-0-0_as.dta,True
as044v2,Bracket value 2,sharew5_rel9-0-0_as.dta,True
as044v3,Bracket value 3,sharew5_rel9-0-0_as.dta,True
as049_,Number of cars,sharew5_rel9-0-0_as.dta,True
as051e,Amount selling cars,sharew5_rel9-0-0_as.dta,True
as051ub,Amount selling cars ub,sharew5_rel9-0-0_as.dta,True
as051v1,Bracket value 1,sharew5_rel9-0-0_as.dta,True
as051v2,Bracket value 2,sharew5_rel9-0-0_as.dta,True
as051v3,Bracket value 3,sharew5_rel9-0-0_as.dta,True
as054d1,Owe money: debt on cars and other vehicles (vans/motorcycles/boats etc.),sharew5_rel9-0-0_as.dta,True
as054d2,Owe money: debt on credit cards/store cards,sharew5_rel9-0-0_as.dta,True
as054d3,Owe money: loans (from bank building society other financial institution),sharew5_rel9-0-0_as.dta,True
as054d4,Owe money: debts to relatives or friends,sharew5_rel9-0-0_as.dta,True
as054d5,Owe money: student loans,sharew5_rel9-0-0_as.dta,True
as054d6,Owe money: overdue bills (phone electricity heating rent),sharew5_rel9-0-0_as.dta,True
as054dno,Owe money: none of these,sharew5_rel9-0-0_as.dta,True
as054dot,Owe money: other,sharew5_rel9-0-0_as.dta,True
as055e,Amount owing money in total,sharew5_rel9-0-0_as.dta,True
as055ub,Amount owing money in total ub,sharew5_rel9-0-0_as.dta,True
as055v1,Bracket value 1,sharew5_rel9-0-0_as.dta,True
as055v2,Bracket value 2,sharew5_rel9-0-0_as.dta,True
as055v3,Bracket value 3,sharew5_rel9-0-0_as.dta,True
as057_,Who answered the question in as,sharew5_rel9-0-0_as.dta,True
as060_,Has bank account,sharew5_rel9-0-0_as.dta,True
as061_,Reason for not having a bank account,sharew5_rel9-0-0_as.dta,True
as062_,Has bonds,sharew5_rel9-0-0_as.dta,True
as063_,Has stocks,sharew5_rel9-0-0_as.dta,True
as064_,Has mutual funds,sharew5_rel9-0-0_as.dta,True
as065_,Has individual retirement accounts,sharew5_rel9-0-0_as.dta,True
as066_,Has contractual saving,sharew5_rel9-0-0_as.dta,True
as067_,Has life insurance,sharew5_rel9-0-0_as.dta,True
as070e,Interest or dividend income,sharew5_rel9-0-0_as.dta,True
as070ub,Interest or dividend income ub,sharew5_rel9-0-0_as.dta,True
as070v1,Bracket value 1,sharew5_rel9-0-0_as.dta,True
as070v2,Bracket value 2,sharew5_rel9-0-0_as.dta,True
as070v3,Bracket value 3,sharew5_rel9-0-0_as.dta,True
co002e,Amount spent on food at home,sharew5_rel9-0-0_co.dta,True
co002ub,Amount spent on food at home ub,sharew5_rel9-0-0_co.dta,True
co002v1,Bracket value 1,sharew5_rel9-0-0_co.dta,True
co002v2,Bracket value 2,sharew5_rel9-0-0_co.dta,True
co002v3,Bracket value 3,sharew5_rel9-0-0_co.dta,True
co003e,Amount spent on food outside the home,sharew5_rel9-0-0_co.dta,True
co003ub,Amount spent on food outside the home ub,sharew5_rel9-0-0_co.dta,True
co003v1,Bracket value 1,sharew5_rel9-0-0_co.dta,True
co003v2,Bracket value 2,sharew5_rel9-0-0_co.dta,True
co003v3,Bracket value 3,sharew5_rel9-0-0_co.dta,True
co007_,Is household able to make ends meet,sharew5_rel9-0-0_co.dta,True
co009_,Who answered the questions in co,sharew5_rel9-0-0_co.dta,True
co010_,Consume home produced food,sharew5_rel9-0-0_co.dta,True
co011e,Value of home produced food,sharew5_rel9-0-0_co.dta,True
co011ub,Value of home produced food ub,sharew5_rel9-0-0_co.dta,True
co011v1,Bracket value 1,sharew5_rel9-0-0_co.dta,True
co011v2,Bracket value 2,sharew5_rel9-0-0_co.dta,True
co011v3,Bracket value 3,sharew5_rel9-0-0_co.dta,True
co020e,Minimum amount needed per month,sharew5_rel9-0-0_co.dta,True
co201_,Afford to regularly buy necessary groceries,sharew5_rel9-0-0_co.dta,True
co202_,Afford to go on holiday at least once a year (a week long),sharew5_rel9-0-0_co.dta,True
co206_,Afford to pay an unexpected expense without borrowing money,sharew5_rel9-0-0_co.dta,True
co207_,To help keeping living costs down: continued wearing clothing that was worn out,sharew5_rel9-0-0_co.dta,True
co208_,To help keeping living costs down: continued wearing shoes that were worn out,sharew5_rel9-0-0_co.dta,True
co209_,To help keeping living costs down: put up with feeling cold,sharew5_rel9-0-0_co.dta,True
co211_,To help keeping living costs down: postponed visits to the dentist,sharew5_rel9-0-0_co.dta,True
co213_,To help keeping living costs down: gone without or not replaced glasses,sharew5_rel9-0-0_co.dta,True
ac012_,How satisfied with life,sharew5_rel9-0-0_ac.dta,True
ac014_,Age prevents from doing things,sharew5_rel9-0-0_ac.dta,True
ac015_,Out of control,sharew5_rel9-0-0_ac.dta,True
ac016_,Feel left out of things,sharew5_rel9-0-0_ac.dta,True
ac017_,Do the things you want to do,sharew5_rel9-0-0_ac.dta,True
ac018_,Family responsibilities prevent,sharew5_rel9-0-0_ac.dta,True
ac019_,Shortage of money stops,sharew5_rel9-0-0_ac.dta,True
ac020_,Look forward to each day,sharew5_rel9-0-0_ac.dta,True
ac021_,Life has meaning,sharew5_rel9-0-0_ac.dta,True
ac022_,Look back on life with happiness,sharew5_rel9-0-0_ac.dta,True
ac023_,Feel full of energy,sharew5_rel9-0-0_ac.dta,True
ac024_,Full of opportunities,sharew5_rel9-0-0_ac.dta,True
ac025_,Future looks good,sharew5_rel9-0-0_ac.dta,True
ac035d1,Activities in last year: done voluntary or charity work,sharew5_rel9-0-0_ac.dta,True
ac035d4,Activities in last year: attended an educational or training course,sharew5_rel9-0-0_ac.dta,True
ac035d5,Activities in last year: gone to a sport social or other kind of club,sharew5_rel9-0-0_ac.dta,True
ac035d6,Activities in last year: taken part in activities of a religious organization,sharew5_rel9-0-0_ac.dta,True
ac035d7,Activities in last year: taken part in a political or community-related organiza,sharew5_rel9-0-0_ac.dta,True
ac035d8,Activities in last year: read books magazines or newspapers,sharew5_rel9-0-0_ac.dta,True
ac035d9,Activities in last year: did word or number games (crossword puzzles/Sudoku...),sharew5_rel9-0-0_ac.dta,True
ac035d10,Activities in last year: played cards or games such as chess,sharew5_rel9-0-0_ac.dta,True
ac035dno,Activities in last year: none of these,sharew5_rel9-0-0_ac.dta,True
ac036_1,How often done voluntary/charity work the last 12 months,sharew5_rel9-0-0_ac.dta,True
ac036_4,How often attended an educational or training course the last 12 months,sharew5_rel9-0-0_ac.dta,True
ac036_5,How often gone to a sport/social/other kind of club the last 12 months,sharew5_rel9-0-0_ac.dta,True
ac036_6,How often taken part in activities of a religious organization the last 12 month,sharew5_rel9-0-0_ac.dta,True
ac036_7,How often taken part in a political/community-related organization the last 12 m,sharew5_rel9-0-0_ac.dta,True
ac036_8,How often read books magazines or newspapers the last 12 months,sharew5_rel9-0-0_ac.dta,True
ac036_9,How often did word or number games the last 12 months,sharew5_rel9-0-0_ac.dta,True
ac036_10,How often played cards or games such as chess the last 12 months,sharew5_rel9-0-0_ac.dta,True
ac037_,Satisfied with activities,sharew5_rel9-0-0_ac.dta,True
ac038_,Satisfied with no activities,sharew5_rel9-0-0_ac.dta,True
language_xt,Language: End of life interview,sharew5_rel9-0-0_xt.dta,True
gender_xt,Gender of the deceased,sharew5_rel9-0-0_xt.dta,True
yrbirth_xt,Year of birth of the deceased,sharew5_rel9-0-0_xt.dta,True
xt002_,Relationship to the deceased,sharew5_rel9-0-0_xt.dta,True
xt005_,How often contact last twelve month,sharew5_rel9-0-0_xt.dta,True
xt006_,"""Proxy respondents sex""",sharew5_rel9-0-0_xt.dta,True
xt007_,Year of birth proxy,sharew5_rel9-0-0_xt.dta,True
xt008_,Month of decease,sharew5_rel9-0-0_xt.dta,True
xt009_,Year of decease,sharew5_rel9-0-0_xt.dta,True
xt010_,Age at the moment of decease,sharew5_rel9-0-0_xt.dta,True
xt011_,Main cause of death,sharew5_rel9-0-0_xt.dta,True
xt012c,Main cause of death: xt012 coded,sharew5_rel9-0-0_xt.dta,True
xt013_,How long been ill before decease,sharew5_rel9-0-0_xt.dta,True
xt014_,Place of dying,sharew5_rel9-0-0_xt.dta,True
xt015_,Times in hospital last year before dying,sharew5_rel9-0-0_xt.dta,True
xt016_,Total time in hospital last year before dying,sharew5_rel9-0-0_xt.dta,True
xt018_1,Type of medical care in last 12 months: care from a general practitioner,sharew5_rel9-0-0_xt.dta,True
xt018_2,Type of medical care in last 12 months: care from specialist physicians,sharew5_rel9-0-0_xt.dta,True
xt018_3,Type of medical care in last 12 months: hospital stays,sharew5_rel9-0-0_xt.dta,True
xt018_4,Type of medical care in last 12 months: care in a nursing home,sharew5_rel9-0-0_xt.dta,True
xt018_5,Type of medical care in last 12 months: hospice stays,sharew5_rel9-0-0_xt.dta,True
xt018_6,Type of medical care in last 12 months: medication,sharew5_rel9-0-0_xt.dta,True
xt018_7,Type of medical care in last 12 months: aids and appliances,sharew5_rel9-0-0_xt.dta,True
xt018_8,Type of medical care in last 12 months: home care or help due to disability,sharew5_rel9-0-0_xt.dta,True
xt019e_1,Costs: care from a general practitioner,sharew5_rel9-0-0_xt.dta,True
xt019e_2,Costs: care from specialist physicians,sharew5_rel9-0-0_xt.dta,True
xt019e_3,Costs: hospital stays,sharew5_rel9-0-0_xt.dta,True
xt019e_4,Costs: care in a nursing home,sharew5_rel9-0-0_xt.dta,True
xt019e_5,Costs: hospice stays,sharew5_rel9-0-0_xt.dta,True
xt019e_6,Costs: medication,sharew5_rel9-0-0_xt.dta,True
xt019e_7,Costs: aids and appliances,sharew5_rel9-0-0_xt.dta,True
xt019e_8,Costs: home care or help due to disability,sharew5_rel9-0-0_xt.dta,True
xt019ub_1,Costs: care from a general practitioner ub,sharew5_rel9-0-0_xt.dta,True
xt019ub_2,Costs: care from specialist physicians ub,sharew5_rel9-0-0_xt.dta,True
xt019ub_3,Costs: hospital stays ub,sharew5_rel9-0-0_xt.dta,True
xt019ub_4,Costs: care in a nursing home ub,sharew5_rel9-0-0_xt.dta,True
xt019ub_5,Costs: hospice stays ub,sharew5_rel9-0-0_xt.dta,True
xt019ub_6,Costs: medication ub,sharew5_rel9-0-0_xt.dta,True
xt019ub_7,Costs: aids and appliances ub,sharew5_rel9-0-0_xt.dta,True
xt019ub_8,Costs: home care or help due to disability ub,sharew5_rel9-0-0_xt.dta,True
xt019v1,Bracket value 1,sharew5_rel9-0-0_xt.dta,True
xt019v2,Bracket value 2,sharew5_rel9-0-0_xt.dta,True
xt019v3,Bracket value 3,sharew5_rel9-0-0_xt.dta,True
xt020d1,Difficulties doing activities: dressing including putting on shoes and socks,sharew5_rel9-0-0_xt.dta,True
xt020d2,Difficulties doing activities: walking across a room,sharew5_rel9-0-0_xt.dta,True
xt020d3,Difficulties doing activities: bathing or showering,sharew5_rel9-0-0_xt.dta,True
xt020d4,Difficulties doing activities: eating such as cutting up your food,sharew5_rel9-0-0_xt.dta,True
xt020d5,Difficulties doing activities: getting in or out of bed,sharew5_rel9-0-0_xt.dta,True
xt020d6,Difficulties doing activities: using the toilet including getting up or down,sharew5_rel9-0-0_xt.dta,True
xt020dno,Difficulties doing activities: none of these,sharew5_rel9-0-0_xt.dta,True
xt022_,Anyone helped with ADL,sharew5_rel9-0-0_xt.dta,True
xt023d1,Who has helped with ADL: yourself (proxy respondent),sharew5_rel9-0-0_xt.dta,True
xt023d2,Who has helped with ADL: spouse/partner of deceased,sharew5_rel9-0-0_xt.dta,True
xt023d3,Who has helped with ADL: mother/father of deceased,sharew5_rel9-0-0_xt.dta,True
xt023d4,Who has helped with ADL: son of deceased,sharew5_rel9-0-0_xt.dta,True
xt023d5,Who has helped with ADL: son-in-law of deceased,sharew5_rel9-0-0_xt.dta,True
xt023d6,Who has helped with ADL: daughter of deceased,sharew5_rel9-0-0_xt.dta,True
xt023d7,Who has helped with ADL: daughter-in-law of deceased,sharew5_rel9-0-0_xt.dta,True
xt023d8,Who has helped with ADL: grandson of deceased,sharew5_rel9-0-0_xt.dta,True
xt023d9,Who has helped with ADL: granddaughter of deceased,sharew5_rel9-0-0_xt.dta,True
xt023d10,Who has helped with ADL: sister of deceased,sharew5_rel9-0-0_xt.dta,True
xt023d11,Who has helped with ADL: brother of deceased,sharew5_rel9-0-0_xt.dta,True
xt023d12,Who has helped with ADL: other relative,sharew5_rel9-0-0_xt.dta,True
xt023d13,Who has helped with ADL: unpaid volunteer,sharew5_rel9-0-0_xt.dta,True
xt023d14,Who has helped with ADL: professional helper,sharew5_rel9-0-0_xt.dta,True
xt023d15,Who has helped with ADL: friend/neighbor of deceased,sharew5_rel9-0-0_xt.dta,True
xt023dot,Who has helped with ADL: other person,sharew5_rel9-0-0_xt.dta,True
xt024_,Time the deceased received help,sharew5_rel9-0-0_xt.dta,True
xt025_,Hours of help necessary during typical day,sharew5_rel9-0-0_xt.dta,True
xt026_,The deceased had a will,sharew5_rel9-0-0_xt.dta,True
xt027d1,Beneficiaries of the estate: yourself (proxy),sharew5_rel9-0-0_xt.dta,True
xt027d2,Beneficiaries of the estate: spouse/partner of the deceased,sharew5_rel9-0-0_xt.dta,True
xt027d3,Beneficiaries of the estate: children of the deceased,sharew5_rel9-0-0_xt.dta,True
xt027d4,Beneficiaries of the estate: grandchildren of the deceased,sharew5_rel9-0-0_xt.dta,True
xt027d5,Beneficiaries of the estate: siblings of the deceased,sharew5_rel9-0-0_xt.dta,True
xt027d6,Beneficiaries of the estate: other relatives of the deceased,sharew5_rel9-0-0_xt.dta,True
xt027d7,Beneficiaries of the estate: other non-relatives,sharew5_rel9-0-0_xt.dta,True
xt027d8,Beneficiaries of the estate: church foundation or charitable organization,sharew5_rel9-0-0_xt.dta,True
xt027d9,Beneficiaries of the estate: deceased did not leave anything at all (SPONTANEOUS,sharew5_rel9-0-0_xt.dta,True
xt030_,The deceased owned home,sharew5_rel9-0-0_xt.dta,True
xt031e,Value of home after mortgages,sharew5_rel9-0-0_xt.dta,True
xt031ub,Values home after mortgages ub,sharew5_rel9-0-0_xt.dta,True
xt031v1,Bracket value 1,sharew5_rel9-0-0_xt.dta,True
xt031v2,Bracket value 2,sharew5_rel9-0-0_xt.dta,True
xt031v3,Bracket value 3,sharew5_rel9-0-0_xt.dta,True
xt032d1,Who inherited the home of the deceased: yourself (proxy),sharew5_rel9-0-0_xt.dta,True
xt032d2,Who inherited the home of the deceased: spouse/partner of the deceased,sharew5_rel9-0-0_xt.dta,True
xt032d3,Who inherited the home of the deceased: sons/daughters,sharew5_rel9-0-0_xt.dta,True
xt032d4,Who inherited the home of the deceased: grandchildren of the deceased,sharew5_rel9-0-0_xt.dta,True
xt032d5,Who inherited the home of the deceased: siblings of the deceased,sharew5_rel9-0-0_xt.dta,True
xt032d6,Who inherited the home of the deceased: other relatives,sharew5_rel9-0-0_xt.dta,True
xt032d7,Who inherited the home of the deceased: other non-relatives,sharew5_rel9-0-0_xt.dta,True
xt033_,Deceased owned any life insurance policies,sharew5_rel9-0-0_xt.dta,True
xt034e,Value of all life insurance policies,sharew5_rel9-0-0_xt.dta,True
xt035d1,Beneficiaries of the life insurance policies: yourself (proxy),sharew5_rel9-0-0_xt.dta,True
xt035d2,Beneficiaries of the life insurance policies: spouse/partner of the deceased,sharew5_rel9-0-0_xt.dta,True
xt035d3,Beneficiaries of the life insurance policies: sons/daughters,sharew5_rel9-0-0_xt.dta,True
xt035d4,Beneficiaries of the life insurance policies: grandchildren of the deceased,sharew5_rel9-0-0_xt.dta,True
xt035d5,Beneficiaries of the life insurance policies: siblings of the deceased,sharew5_rel9-0-0_xt.dta,True
xt035d6,Beneficiaries of the life insurance policies: other relatives,sharew5_rel9-0-0_xt.dta,True
xt035d7,Beneficiaries of the life insurance policies: other non-relatives,sharew5_rel9-0-0_xt.dta,True
xt037_1,Deceased owned assets: business including land or permises,sharew5_rel9-0-0_xt.dta,True
xt037_2,Deceased owned assets: other real estate,sharew5_rel9-0-0_xt.dta,True
xt037_3,Deceased owned assets: cars,sharew5_rel9-0-0_xt.dta,True
xt037_4,Deceased owned assets: financial assets e.g. cash/bonds/stocks,sharew5_rel9-0-0_xt.dta,True
xt037_5,Deceased owned assets: jewelry or antiquities,sharew5_rel9-0-0_xt.dta,True
xt038e_1,Value of assets: business including land or permises,sharew5_rel9-0-0_xt.dta,True
xt038e_2,Value of assets: other real estate,sharew5_rel9-0-0_xt.dta,True
xt038e_3,Value of assets: cars,sharew5_rel9-0-0_xt.dta,True
xt038e_4,Value of assets: financial assets e.g. cash bonds or stocks,sharew5_rel9-0-0_xt.dta,True
xt038e_5,Value of assets: jewelry or antiquities,sharew5_rel9-0-0_xt.dta,True
xt038ub_1,Value of assets: business including land or permises ub,sharew5_rel9-0-0_xt.dta,True
xt038ub_2,Value of assets: other real estate ub,sharew5_rel9-0-0_xt.dta,True
xt038ub_3,Value of assets: cars ub,sharew5_rel9-0-0_xt.dta,True
xt038ub_4,Value of assets: financial assets e.g. cash bonds or stocks ub,sharew5_rel9-0-0_xt.dta,True
xt038ub_5,Value of assets: jewelry or antiquities ub,sharew5_rel9-0-0_xt.dta,True
xt038v1_1,Bracket value 1: business including land or permises,sharew5_rel9-0-0_xt.dta,True
xt038v1_2,Bracket value 1: other real estate,sharew5_rel9-0-0_xt.dta,True
xt038v1_3,Bracket value 1: cars,sharew5_rel9-0-0_xt.dta,True
xt038v1_4,Bracket value 1: financial assets e.g. cash/bonds/stocks,sharew5_rel9-0-0_xt.dta,True
xt038v1_5,Bracket value 1: jewelry or antiquities,sharew5_rel9-0-0_xt.dta,True
xt038v2_1,Bracket value 2: business including land or permises,sharew5_rel9-0-0_xt.dta,True
xt038v2_2,Bracket value 2: other real estate,sharew5_rel9-0-0_xt.dta,True
xt038v2_3,Bracket value 2: cars,sharew5_rel9-0-0_xt.dta,True
xt038v2_4,Bracket value 2: financial assets e.g. cash/bonds/stocks,sharew5_rel9-0-0_xt.dta,True
xt038v2_5,Bracket value 2: jewelry or antiquities,sharew5_rel9-0-0_xt.dta,True
xt038v3_1,Bracket value 3: business including land or permises,sharew5_rel9-0-0_xt.dta,True
xt038v3_2,Bracket value 3: other real estate,sharew5_rel9-0-0_xt.dta,True
xt038v3_3,Bracket value 3: cars,sharew5_rel9-0-0_xt.dta,True
xt038v3_4,Bracket value 3: financial assets e.g. cash/bonds/stocks,sharew5_rel9-0-0_xt.dta,True
xt038v3_5,Bracket value 3: jewelry or antiquities,sharew5_rel9-0-0_xt.dta,True
xt039_,Number of children (still alive) deceased had at the end,sharew5_rel9-0-0_xt.dta,True
xt040a_,Estate divided among children,sharew5_rel9-0-0_xt.dta,True
xt040b_,Some children received more to make up for previous gifts,sharew5_rel9-0-0_xt.dta,True
xt040c_,Some children received more to give them financial support,sharew5_rel9-0-0_xt.dta,True
xt040d_,Some children received more because they helped/cared for deceased,sharew5_rel9-0-0_xt.dta,True
xt040e_,Some children received more because of other reasons,sharew5_rel9-0-0_xt.dta,True
xt041_,Funeral was accompanied by a religious ceremony,sharew5_rel9-0-0_xt.dta,True
xt043_,Interview mode,sharew5_rel9-0-0_xt.dta,True
xt105_,Difficulties remembering where he/she was,sharew5_rel9-0-0_xt.dta,True
xt106_,Difficulties remembering the year,sharew5_rel9-0-0_xt.dta,True
xt107_,Difficulties recognizing,sharew5_rel9-0-0_xt.dta,True
xt109_,Deceased married at time of death,sharew5_rel9-0-0_xt.dta,True
childid_1,Child identifier (fix across modules and waves): Child 1,sharew5_rel9-0-0_ch.dta,True
childid_2,Child identifier (fix across modules and waves): Child 2,sharew5_rel9-0-0_ch.dta,True
childid_3,Child identifier (fix across modules and waves): Child 3,sharew5_rel9-0-0_ch.dta,True
childid_4,Child identifier (fix across modules and waves): Child 4,sharew5_rel9-0-0_ch.dta,True
childid_5,Child identifier (fix across modules and waves): Child 5,sharew5_rel9-0-0_ch.dta,True
childid_6,Child identifier (fix across modules and waves): Child 6,sharew5_rel9-0-0_ch.dta,True
childid_7,Child identifier (fix across modules and waves): Child 7,sharew5_rel9-0-0_ch.dta,True
childid_8,Child identifier (fix across modules and waves): Child 8,sharew5_rel9-0-0_ch.dta,True
childid_9,Child identifier (fix across modules and waves): Child 9,sharew5_rel9-0-0_ch.dta,True
childid_10,Child identifier (fix across modules and waves): Child 10,sharew5_rel9-0-0_ch.dta,True
childid_11,Child identifier (fix across modules and waves): Child 11,sharew5_rel9-0-0_ch.dta,True
childid_12,Child identifier (fix across modules and waves): Child 12,sharew5_rel9-0-0_ch.dta,True
childid_13,Child identifier (fix across modules and waves): Child 13,sharew5_rel9-0-0_ch.dta,True
childid_14,Child identifier (fix across modules and waves): Child 14,sharew5_rel9-0-0_ch.dta,True
childid_15,Child identifier (fix across modules and waves): Child 15,sharew5_rel9-0-0_ch.dta,True
childid_16,Child identifier (fix across modules and waves): Child 16,sharew5_rel9-0-0_ch.dta,True
childid_17,Child identifier (fix across modules and waves): Child 17,sharew5_rel9-0-0_ch.dta,True
childid_18,Child identifier (fix across modules and waves): Child 18,sharew5_rel9-0-0_ch.dta,True
childid_19,Child identifier (fix across modules and waves): Child 19,sharew5_rel9-0-0_ch.dta,True
childid_20,Child identifier (fix across modules and waves): Child 20,sharew5_rel9-0-0_ch.dta,True
ch001_,Number of children,sharew5_rel9-0-0_ch.dta,True
ch002_1,Child 1 is natural child,sharew5_rel9-0-0_ch.dta,True
ch002_2,Child 2 is natural child,sharew5_rel9-0-0_ch.dta,True
ch002_3,Child 3 is natural child,sharew5_rel9-0-0_ch.dta,True
ch002_4,Child 4 is natural child,sharew5_rel9-0-0_ch.dta,True
ch002_5,Child 5 is natural child,sharew5_rel9-0-0_ch.dta,True
ch002_6,Child 6 is natural child,sharew5_rel9-0-0_ch.dta,True
ch002_7,Child 7 is natural child,sharew5_rel9-0-0_ch.dta,True
ch002_8,Child 8 is natural child,sharew5_rel9-0-0_ch.dta,True
ch002_9,Child 9 is natural child,sharew5_rel9-0-0_ch.dta,True
ch002_10,Child 10 is natural child,sharew5_rel9-0-0_ch.dta,True
ch002_11,Child 11 is natural child,sharew5_rel9-0-0_ch.dta,True
ch002_12,Child 12 is natural child,sharew5_rel9-0-0_ch.dta,True
ch002_13,Child 13 is natural child,sharew5_rel9-0-0_ch.dta,True
ch002_14,Child 14 is natural child,sharew5_rel9-0-0_ch.dta,True
ch002_15,Child 15 is natural child,sharew5_rel9-0-0_ch.dta,True
ch002_16,Child 16 is natural child,sharew5_rel9-0-0_ch.dta,True
ch002_17,Child 17 is natural child,sharew5_rel9-0-0_ch.dta,True
ch002_18,Child 18 is natural child,sharew5_rel9-0-0_ch.dta,True
ch002_19,Child 19 is natural child,sharew5_rel9-0-0_ch.dta,True
ch002_20,Child 20 is natural child,sharew5_rel9-0-0_ch.dta,True
ch005_1,Child 1 gender,sharew5_rel9-0-0_ch.dta,True
ch005_2,Child 2 gender,sharew5_rel9-0-0_ch.dta,True
ch005_3,Child 3 gender,sharew5_rel9-0-0_ch.dta,True
ch005_4,Child 4 gender,sharew5_rel9-0-0_ch.dta,True
ch005_5,Child 5 gender,sharew5_rel9-0-0_ch.dta,True
ch005_6,Child 6 gender,sharew5_rel9-0-0_ch.dta,True
ch005_7,Child 7 gender,sharew5_rel9-0-0_ch.dta,True
ch005_8,Child 8 gender,sharew5_rel9-0-0_ch.dta,True
ch005_9,Child 9 gender,sharew5_rel9-0-0_ch.dta,True
ch005_10,Child 10 gender,sharew5_rel9-0-0_ch.dta,True
ch005_11,Child 11 gender,sharew5_rel9-0-0_ch.dta,True
ch005_12,Child 12 gender,sharew5_rel9-0-0_ch.dta,True
ch005_13,Child 13 gender,sharew5_rel9-0-0_ch.dta,True
ch005_14,Child 14 gender,sharew5_rel9-0-0_ch.dta,True
ch005_15,Child 15 gender,sharew5_rel9-0-0_ch.dta,True
ch005_16,Child 16 gender,sharew5_rel9-0-0_ch.dta,True
ch005_17,Child 17 gender,sharew5_rel9-0-0_ch.dta,True
ch005_18,Child 18 gender,sharew5_rel9-0-0_ch.dta,True
