column,labels,file_name,is_valid
sn840_4,Confirm mismatched relation: sn person 4,sharew9_rel9-0-0_sn.dta,True
sn840_5,Confirm mismatched relation: sn person 5,sharew9_rel9-0-0_sn.dta,True
sn840_6,Confirm mismatched relation: sn person 6,sharew9_rel9-0-0_sn.dta,True
sn840_7,Confirm mismatched relation: sn person 7,sharew9_rel9-0-0_sn.dta,True
sn840_8,Confirm mismatched relation: sn person 8,sharew9_rel9-0-0_sn.dta,True
sn840_9,Confirm mismatched relation: sn person 9,sharew9_rel9-0-0_sn.dta,True
sn840_10,Confirm mismatched relation: sn person 10,sharew9_rel9-0-0_sn.dta,True
sn840_11,Confirm mismatched relation: sn person 11,sharew9_rel9-0-0_sn.dta,True
sn840_12,Confirm mismatched relation: sn person 12,sharew9_rel9-0-0_sn.dta,True
sn840_13,Confirm mismatched relation: sn person 13,sharew9_rel9-0-0_sn.dta,True
sn840_14,Confirm mismatched relation: sn person 14,sharew9_rel9-0-0_sn.dta,True
sn841_,Who answered questions in sn,sharew9_rel9-0-0_sn.dta,True
sn_child_loop_1,Child link: sn person 1 mentioned as child (loop),sharew9_rel9-0-0_sn.dta,True
sn_child_loop_2,Child link: sn person 2 mentioned as child (loop),sharew9_rel9-0-0_sn.dta,True
sn_child_loop_3,Child link: sn person 3 mentioned as child (loop),sharew9_rel9-0-0_sn.dta,True
sn_child_loop_4,Child link: sn person 4 mentioned as child (loop),sharew9_rel9-0-0_sn.dta,True
sn_child_loop_5,Child link: sn person 5 mentioned as child (loop),sharew9_rel9-0-0_sn.dta,True
sn_child_loop_6,Child link: sn person 6 mentioned as child (loop),sharew9_rel9-0-0_sn.dta,True
sn_child_loop_7,Child link: sn person 7 mentioned as child (loop),sharew9_rel9-0-0_sn.dta,True
sn_childid_1,Child link: sn person 1 child identifier (fix across modules and waves),sharew9_rel9-0-0_sn.dta,True
sn_childid_2,Child link: sn person 2 child identifier (fix across modules and waves),sharew9_rel9-0-0_sn.dta,True
sn_childid_3,Child link: sn person 3 child identifier (fix across modules and waves),sharew9_rel9-0-0_sn.dta,True
sn_childid_4,Child link: sn person 4 child identifier (fix across modules and waves),sharew9_rel9-0-0_sn.dta,True
sn_childid_5,Child link: sn person 5 child identifier (fix across modules and waves),sharew9_rel9-0-0_sn.dta,True
sn_childid_6,Child link: sn person 6 child identifier (fix across modules and waves),sharew9_rel9-0-0_sn.dta,True
sn_childid_7,Child link: sn person 7 child identifier (fix across modules and waves),sharew9_rel9-0-0_sn.dta,True
intid,Interviewer identifier (wave-specific),sharew9_rel9-0-0_iv.dta,True
iv002d1,Present during interview: nobody else,sharew9_rel9-0-0_iv.dta,True
iv002d2,Present during interview: spouse or partner,sharew9_rel9-0-0_iv.dta,True
iv002d3,Present during interview: parent(s),sharew9_rel9-0-0_iv.dta,True
iv002d4,Present during interview: child(ren),sharew9_rel9-0-0_iv.dta,True
iv002d5,Present during interview: other relative(s),sharew9_rel9-0-0_iv.dta,True
iv002d6,Present during interview: other person(s),sharew9_rel9-0-0_iv.dta,True
iv003_,Intervened in interview,sharew9_rel9-0-0_iv.dta,True
iv004_,Willingness to answer,sharew9_rel9-0-0_iv.dta,True
iv005d1,Why willingness worse: respondent was losing interest,sharew9_rel9-0-0_iv.dta,True
iv005d2,Why willingness worse: respondent was losing concentration,sharew9_rel9-0-0_iv.dta,True
iv005d3,Why willingness worse: other,sharew9_rel9-0-0_iv.dta,True
iv007_,Respondent asked for clarification,sharew9_rel9-0-0_iv.dta,True
iv008_,Respondent understood questions,sharew9_rel9-0-0_iv.dta,True
iv009_,Which area building located,sharew9_rel9-0-0_iv.dta,True
iv012_,Number of steps to entrance,sharew9_rel9-0-0_iv.dta,True
iv018_,Help needed reading showcards,sharew9_rel9-0-0_iv.dta,True
iv020_,Relationship proxy,sharew9_rel9-0-0_iv.dta,True
iv610_,Type of building hh lives in,sharew9_rel9-0-0_iv.dta,True
iv621_,Certified nurse,sharew9_rel9-0-0_iv.dta,True
panel_status,In which waves was SN done?,sharew9_rel9-0-0_gv_networks.dta,True
panel_change_size,w9 SN size - w8 SN size (if both done),sharew9_rel9-0-0_gv_networks.dta,True
panel_lost,Number of lost wave 8 SN members,sharew9_rel9-0-0_gv_networks.dta,True
panel_new,Number of new wave 9 SN members,sharew9_rel9-0-0_gv_networks.dta,True
w8_panel_continued,Count of w9 SN members that were mentioned before in w8,sharew9_rel9-0-0_gv_networks.dta,True
w6_panel_continued,Count of w9 SN members that were mentioned before in w6,sharew9_rel9-0-0_gv_networks.dta,True
panel_changePattern_size,Change pattern SN size between w6-w8-w9,sharew9_rel9-0-0_gv_networks.dta,True
panel_changePattern_childnet,Change pattern of children in SN between w6-w8-w9,sharew9_rel9-0-0_gv_networks.dta,True
panel_changePattern_friendnet,Change pattern of friends in SN between w6-w8-w9,sharew9_rel9-0-0_gv_networks.dta,True
sn_size_w4,SN size wave 4,sharew9_rel9-0-0_gv_networks.dta,True
sn_size_w6,SN size wave 6,sharew9_rel9-0-0_gv_networks.dta,True
sn_size_w8,SN size wave 8,sharew9_rel9-0-0_gv_networks.dta,True
sn_size_w9,SN size wave 9,sharew9_rel9-0-0_gv_networks.dta,True
sn_satisfaction,Social network satisfaction - Combined sn012_ & sn017_,sharew9_rel9-0-0_gv_networks.dta,True
sn_scale,Scale of social connectedness (high=high connectedness),sharew9_rel9-0-0_gv_networks.dta,True
social_integration,Social integration index (high=high integration),sharew9_rel9-0-0_gv_networks.dta,True
spousenet2,Spouse/partner in SN - Dummy,sharew9_rel9-0-0_gv_networks.dta,True
partner_var,Relationship status,sharew9_rel9-0-0_gv_networks.dta,True
famnet,Family members in SN - Count,sharew9_rel9-0-0_gv_networks.dta,True
childnet,Children in SN - Count,sharew9_rel9-0-0_gv_networks.dta,True
siblingnet,Siblings in SN - Count,sharew9_rel9-0-0_gv_networks.dta,True
parentnet,Parents in SN - Count,sharew9_rel9-0-0_gv_networks.dta,True
friendnet,Friends in SN - Count,sharew9_rel9-0-0_gv_networks.dta,True
formalnet,Formal helpers in SN - Count,sharew9_rel9-0-0_gv_networks.dta,True
othernet,Others in SN - Count,sharew9_rel9-0-0_gv_networks.dta,True
womennet,Number of women in SN,sharew9_rel9-0-0_gv_networks.dta,True
mennet,Number of men in SN,sharew9_rel9-0-0_gv_networks.dta,True
prx_mean,SN proximity - Average,sharew9_rel9-0-0_gv_networks.dta,True
most_prx,Proximity of closest SN member,sharew9_rel9-0-0_gv_networks.dta,True
prx_5km,Number of SN members within 5km,sharew9_rel9-0-0_gv_networks.dta,True
prx_1km,Number of SN members within 1km,sharew9_rel9-0-0_gv_networks.dta,True
contact_mean,SN contact - Average,sharew9_rel9-0-0_gv_networks.dta,True
most_contact,Contact with most contacted SN member,sharew9_rel9-0-0_gv_networks.dta,True
contact_daily,Number of SN members with daily contact,sharew9_rel9-0-0_gv_networks.dta,True
contact_week,Number of SN members with weekly or more contact,sharew9_rel9-0-0_gv_networks.dta,True
spouse_contact,Average contact with spouse in SN,sharew9_rel9-0-0_gv_networks.dta,True
fam_contact,Average contact with family members in SN,sharew9_rel9-0-0_gv_networks.dta,True
child_contact,Average contact with children in SN,sharew9_rel9-0-0_gv_networks.dta,True
sibling_contact,Average contact with siblings in SN,sharew9_rel9-0-0_gv_networks.dta,True
parent_contact,Average contact with parents in SN,sharew9_rel9-0-0_gv_networks.dta,True
friend_contact,Average contact with friends in SN,sharew9_rel9-0-0_gv_networks.dta,True
formal_contact,Average contact with formal helpers in SN,sharew9_rel9-0-0_gv_networks.dta,True
other_contact,Average contact with others in SN,sharew9_rel9-0-0_gv_networks.dta,True
close_mean,SN emotional closeness - Average,sharew9_rel9-0-0_gv_networks.dta,True
most_close,Emotional closeness of closest SN member,sharew9_rel9-0-0_gv_networks.dta,True
close_very,Number of SN - Very to extrememly close,sharew9_rel9-0-0_gv_networks.dta,True
year_mean,SN year of birth - Average,sharew9_rel9-0-0_gv_networks.dta,True
fin_gave,Number of persons fin. help was given to (250 or more),sharew9_rel9-0-0_gv_networks.dta,True
snfin_gave,Number of SN members fin. help was given to (250 or more),sharew9_rel9-0-0_gv_networks.dta,True
fin_received,Number of persons fin. help was received from (250 or more),sharew9_rel9-0-0_gv_networks.dta,True
snfin_received,Number of SN members fin. help was received from (250 or more),sharew9_rel9-0-0_gv_networks.dta,True
gift_received,Number of persons fin. gift was received from (5000 or more),sharew9_rel9-0-0_gv_networks.dta,True
sngift_received,Number of SN members fin. gift was received from (5000 or more),sharew9_rel9-0-0_gv_networks.dta,True
gift_gave,Number of persons fin. gift was given to (5000 or more),sharew9_rel9-0-0_gv_networks.dta,True
sngift_gave,Number of SN members fin. gift was given to (5000 or more),sharew9_rel9-0-0_gv_networks.dta,True
outhh_receive_care,Received personal/practical help from person(s) outside hh - Count,sharew9_rel9-0-0_gv_networks.dta,True
outhh_snreceive_care,Number of SN members personal/practical help was received from outside hh,sharew9_rel9-0-0_gv_networks.dta,True
outhh_gave_care,Gave personal/practical help to person(s) outside hh - Count,sharew9_rel9-0-0_gv_networks.dta,True
outhh_sngave_care,Number of SN members personal/practical help was given to outside hh,sharew9_rel9-0-0_gv_networks.dta,True
hh_gave_care,Gave personal help to person(s) inside hh - Count,sharew9_rel9-0-0_gv_networks.dta,True
hh_sngave_care,Number of SN members personal help was given to inside hh,sharew9_rel9-0-0_gv_networks.dta,True
hh_receive_care,Received personal help from person(s) inside HH - Count,sharew9_rel9-0-0_gv_networks.dta,True
hh_snreceive_care,Number of SN members personal help was received from inside hh,sharew9_rel9-0-0_gv_networks.dta,True
w9_sn_mentioned_before_1,Was w9 SN person 1 mentioned before in w8 or w6?,sharew9_rel9-0-0_gv_networks.dta,True
w9_sn_mentioned_before_2,Was w9 SN person 2 mentioned before in w8 or w6?,sharew9_rel9-0-0_gv_networks.dta,True
w9_sn_mentioned_before_3,Was w9 SN person 3 mentioned before in w8 or w6?,sharew9_rel9-0-0_gv_networks.dta,True
w9_sn_mentioned_before_4,Was w9 SN person 4 mentioned before in w8 or w6?,sharew9_rel9-0-0_gv_networks.dta,True
w9_sn_mentioned_before_5,Was w9 SN person 5 mentioned before in w8 or w6?,sharew9_rel9-0-0_gv_networks.dta,True
w9_sn_mentioned_before_6,Was w9 SN person 6 mentioned before in w8 or w6?,sharew9_rel9-0-0_gv_networks.dta,True
w9_sn_mentioned_before_7,Was w9 SN person 7 mentioned before in w8 or w6?,sharew9_rel9-0-0_gv_networks.dta,True
w9_sn_w8_position_1,The position of w9 person 1 in w8,sharew9_rel9-0-0_gv_networks.dta,True
w9_sn_w8_position_2,The position of w9 person 2 in w8,sharew9_rel9-0-0_gv_networks.dta,True
w9_sn_w8_position_3,The position of w9 person 3 in w8,sharew9_rel9-0-0_gv_networks.dta,True
w9_sn_w8_position_4,The position of w9 person 4 in w8,sharew9_rel9-0-0_gv_networks.dta,True
w9_sn_w8_position_5,The position of w9 person 5 in w8,sharew9_rel9-0-0_gv_networks.dta,True
w9_sn_w8_position_6,The position of w9 person 6 in w8,sharew9_rel9-0-0_gv_networks.dta,True
w9_sn_w8_position_7,The position of w9 person 7 in w8,sharew9_rel9-0-0_gv_networks.dta,True
w9_sn_w6_position_1,The position of w9 person 1 in w6,sharew9_rel9-0-0_gv_networks.dta,True
w9_sn_w6_position_2,The position of w9 person 2 in w6,sharew9_rel9-0-0_gv_networks.dta,True
w9_sn_w6_position_3,The position of w9 person 3 in w6,sharew9_rel9-0-0_gv_networks.dta,True
w9_sn_w6_position_4,The position of w9 person 4 in w6,sharew9_rel9-0-0_gv_networks.dta,True
w9_sn_w6_position_5,The position of w9 person 5 in w6,sharew9_rel9-0-0_gv_networks.dta,True
w9_sn_w6_position_6,The position of w9 person 6 in w6,sharew9_rel9-0-0_gv_networks.dta,True
w9_sn_w6_position_7,The position of w9 person 7 in w6,sharew9_rel9-0-0_gv_networks.dta,True
w8_sn_mentioned_again_1,Was w8 SN person 1 mentioned again in w9?,sharew9_rel9-0-0_gv_networks.dta,True
w8_sn_mentioned_again_2,Was w8 SN person 2 mentioned again in w9?,sharew9_rel9-0-0_gv_networks.dta,True
w8_sn_mentioned_again_3,Was w8 SN person 3 mentioned again in w9?,sharew9_rel9-0-0_gv_networks.dta,True
w8_sn_mentioned_again_4,Was w8 SN person 4 mentioned again in w9?,sharew9_rel9-0-0_gv_networks.dta,True
w8_sn_mentioned_again_5,Was w8 SN person 5 mentioned again in w9?,sharew9_rel9-0-0_gv_networks.dta,True
w8_sn_mentioned_again_6,Was w8 SN person 6 mentioned again in w9?,sharew9_rel9-0-0_gv_networks.dta,True
w8_sn_mentioned_again_7,Was w8 SN person 7 mentioned again in w9?,sharew9_rel9-0-0_gv_networks.dta,True
w6_sn_mentioned_again_1,Was w6 SN person 1 mentioned again in w9?,sharew9_rel9-0-0_gv_networks.dta,True
w6_sn_mentioned_again_2,Was w6 SN person 2 mentioned again in w9?,sharew9_rel9-0-0_gv_networks.dta,True
w6_sn_mentioned_again_3,Was w6 SN person 3 mentioned again in w9?,sharew9_rel9-0-0_gv_networks.dta,True
w6_sn_mentioned_again_4,Was w6 SN person 4 mentioned again in w9?,sharew9_rel9-0-0_gv_networks.dta,True
w6_sn_mentioned_again_5,Was w6 SN person 5 mentioned again in w9?,sharew9_rel9-0-0_gv_networks.dta,True
w6_sn_mentioned_again_6,Was w6 SN person 6 mentioned again in w9?,sharew9_rel9-0-0_gv_networks.dta,True
w6_sn_mentioned_again_7,Was w6 SN person 7 mentioned again in w9?,sharew9_rel9-0-0_gv_networks.dta,True
sn_person_1,Was there an SN person 1?,sharew9_rel9-0-0_gv_networks.dta,True
sn_person_2,Was there an SN person 2?,sharew9_rel9-0-0_gv_networks.dta,True
sn_person_3,Was there an SN person 3?,sharew9_rel9-0-0_gv_networks.dta,True
sn_person_4,Was there an SN person 4?,sharew9_rel9-0-0_gv_networks.dta,True
sn_person_5,Was there an SN person 5?,sharew9_rel9-0-0_gv_networks.dta,True
sn_person_6,Was there an SN person 6?,sharew9_rel9-0-0_gv_networks.dta,True
sn_person_7,Was there an SN person 7?,sharew9_rel9-0-0_gv_networks.dta,True
rel_1,Relation to SN member 1,sharew9_rel9-0-0_gv_networks.dta,True
rel_2,Relation to SN member 2,sharew9_rel9-0-0_gv_networks.dta,True
rel_3,Relation to SN member 3,sharew9_rel9-0-0_gv_networks.dta,True
rel_4,Relation to SN member 4,sharew9_rel9-0-0_gv_networks.dta,True
rel_5,Relation to SN member 5,sharew9_rel9-0-0_gv_networks.dta,True
rel_6,Relation to SN member 6,sharew9_rel9-0-0_gv_networks.dta,True
rel_7,Relation to SN member 7,sharew9_rel9-0-0_gv_networks.dta,True
gender_1,Gender of SN member 1,sharew9_rel9-0-0_gv_networks.dta,True
gender_2,Gender of SN member 2,sharew9_rel9-0-0_gv_networks.dta,True
gender_3,Gender of SN member 3,sharew9_rel9-0-0_gv_networks.dta,True
gender_4,Gender of SN member 4,sharew9_rel9-0-0_gv_networks.dta,True
gender_5,Gender of SN member 5,sharew9_rel9-0-0_gv_networks.dta,True
gender_6,Gender of SN member 6,sharew9_rel9-0-0_gv_networks.dta,True
gender_7,Gender of SN member 7,sharew9_rel9-0-0_gv_networks.dta,True
prx_1,Proximity of SN member 1,sharew9_rel9-0-0_gv_networks.dta,True
prx_2,Proximity of SN member 2,sharew9_rel9-0-0_gv_networks.dta,True
prx_3,Proximity of SN member 3,sharew9_rel9-0-0_gv_networks.dta,True
prx_4,Proximity of SN member 4,sharew9_rel9-0-0_gv_networks.dta,True
prx_5,Proximity of SN member 5,sharew9_rel9-0-0_gv_networks.dta,True
prx_6,Proximity of SN member 6,sharew9_rel9-0-0_gv_networks.dta,True
prx_7,Proximity of SN member 7,sharew9_rel9-0-0_gv_networks.dta,True
contact_1,Contact to SN member 1,sharew9_rel9-0-0_gv_networks.dta,True
contact_2,Contact to SN member 2,sharew9_rel9-0-0_gv_networks.dta,True
contact_3,Contact to SN member 3,sharew9_rel9-0-0_gv_networks.dta,True
contact_4,Contact to SN member 4,sharew9_rel9-0-0_gv_networks.dta,True
contact_5,Contact to SN member 5,sharew9_rel9-0-0_gv_networks.dta,True
contact_6,Contact to SN member 6,sharew9_rel9-0-0_gv_networks.dta,True
contact_7,Contact to SN member 7,sharew9_rel9-0-0_gv_networks.dta,True
close_1,Emotional closeness to SN member 1,sharew9_rel9-0-0_gv_networks.dta,True
close_2,Emotional closeness to SN member 2,sharew9_rel9-0-0_gv_networks.dta,True
close_3,Emotional closeness to SN member 3,sharew9_rel9-0-0_gv_networks.dta,True
close_4,Emotional closeness to SN member 4,sharew9_rel9-0-0_gv_networks.dta,True
close_5,Emotional closeness to SN member 5,sharew9_rel9-0-0_gv_networks.dta,True
close_6,Emotional closeness to SN member 6,sharew9_rel9-0-0_gv_networks.dta,True
close_7,Emotional closeness to SN member 7,sharew9_rel9-0-0_gv_networks.dta,True
year_1,Year of birth of SN member 1,sharew9_rel9-0-0_gv_networks.dta,True
year_2,Year of birth of SN member 2,sharew9_rel9-0-0_gv_networks.dta,True
year_3,Year of birth of SN member 3,sharew9_rel9-0-0_gv_networks.dta,True
year_4,Year of birth of SN member 4,sharew9_rel9-0-0_gv_networks.dta,True
year_5,Year of birth of SN member 5,sharew9_rel9-0-0_gv_networks.dta,True
year_6,Year of birth of SN member 6,sharew9_rel9-0-0_gv_networks.dta,True
year_7,Year of birth of SN member 7,sharew9_rel9-0-0_gv_networks.dta,True
fin_gave_sn_1,Gave financial help to wave 9 SN member 1,sharew9_rel9-0-0_gv_networks.dta,True
fin_gave_sn_2,Gave financial help to wave 9 SN member 2,sharew9_rel9-0-0_gv_networks.dta,True
fin_gave_sn_3,Gave financial help to wave 9 SN member 3,sharew9_rel9-0-0_gv_networks.dta,True
fin_gave_sn_4,Gave financial help to wave 9 SN member 4,sharew9_rel9-0-0_gv_networks.dta,True
fin_gave_sn_5,Gave financial help to wave 9 SN member 5,sharew9_rel9-0-0_gv_networks.dta,True
fin_gave_sn_6,Gave financial help to wave 9 SN member 6,sharew9_rel9-0-0_gv_networks.dta,True
fin_gave_sn_7,Gave financial help to wave 9 SN member 7,sharew9_rel9-0-0_gv_networks.dta,True
fin_received_sn_1,Received financial help from wave 9 SN member 1,sharew9_rel9-0-0_gv_networks.dta,True
fin_received_sn_2,Received financial help from wave 9 SN member 2,sharew9_rel9-0-0_gv_networks.dta,True
fin_received_sn_3,Received financial help from wave 9 SN member 3,sharew9_rel9-0-0_gv_networks.dta,True
fin_received_sn_4,Received financial help from wave 9 SN member 4,sharew9_rel9-0-0_gv_networks.dta,True
fin_received_sn_5,Received financial help from wave 9 SN member 5,sharew9_rel9-0-0_gv_networks.dta,True
fin_received_sn_6,Received financial help from wave 9 SN member 6,sharew9_rel9-0-0_gv_networks.dta,True
fin_received_sn_7,Received financial help from wave 9 SN member 7,sharew9_rel9-0-0_gv_networks.dta,True
gift_received_sn_1,Received financial gift from wave 9 SN member 1,sharew9_rel9-0-0_gv_networks.dta,True
gift_received_sn_2,Received financial gift from wave 9 SN member 2,sharew9_rel9-0-0_gv_networks.dta,True
gift_received_sn_3,Received financial gift from wave 9 SN member 3,sharew9_rel9-0-0_gv_networks.dta,True
gift_received_sn_4,Received financial gift from wave 9 SN member 4,sharew9_rel9-0-0_gv_networks.dta,True
gift_received_sn_5,Received financial gift from wave 9 SN member 5,sharew9_rel9-0-0_gv_networks.dta,True
gift_received_sn_6,Received financial gift from wave 9 SN member 6,sharew9_rel9-0-0_gv_networks.dta,True
gift_received_sn_7,Received financial gift from wave 9 SN member 7,sharew9_rel9-0-0_gv_networks.dta,True
gift_gave_sn_1,Gave financial gift to wave 9 SN member 1,sharew9_rel9-0-0_gv_networks.dta,True
gift_gave_sn_2,Gave financial gift to wave 9 SN member 2,sharew9_rel9-0-0_gv_networks.dta,True
gift_gave_sn_3,Gave financial gift to wave 9 SN member 3,sharew9_rel9-0-0_gv_networks.dta,True
gift_gave_sn_4,Gave financial gift to wave 9 SN member 4,sharew9_rel9-0-0_gv_networks.dta,True
gift_gave_sn_5,Gave financial gift to wave 9 SN member 5,sharew9_rel9-0-0_gv_networks.dta,True
gift_gave_sn_6,Gave financial gift to wave 9 SN member 6,sharew9_rel9-0-0_gv_networks.dta,True
gift_gave_sn_7,Gave financial gift to wave 9 SN member 7,sharew9_rel9-0-0_gv_networks.dta,True
outhh_receive_care_sn_1,Received personal/practical help from wave 9 SN member 1 outside hh,sharew9_rel9-0-0_gv_networks.dta,True
outhh_receive_care_sn_2,Received personal/practical help from wave 9 SN member 2 outside hh,sharew9_rel9-0-0_gv_networks.dta,True
outhh_receive_care_sn_3,Received personal/practical help from wave 9 SN member 3 outside hh,sharew9_rel9-0-0_gv_networks.dta,True
outhh_receive_care_sn_4,Received personal/practical help from wave 9 SN member 4 outside hh,sharew9_rel9-0-0_gv_networks.dta,True
outhh_receive_care_sn_5,Received personal/practical help from wave 9 SN member 5 outside hh,sharew9_rel9-0-0_gv_networks.dta,True
outhh_receive_care_sn_6,Received personal/practical help from wave 9 SN member 6 outside hh,sharew9_rel9-0-0_gv_networks.dta,True
outhh_receive_care_sn_7,Received personal/practical help from wave 9 SN member 7 outside hh,sharew9_rel9-0-0_gv_networks.dta,True
outhh_gave_care_sn_1,Gave personal/practical help to wave 9 SN member 1 outside hh,sharew9_rel9-0-0_gv_networks.dta,True
outhh_gave_care_sn_2,Gave personal/practical help to wave 9 SN member 2 outside hh,sharew9_rel9-0-0_gv_networks.dta,True
outhh_gave_care_sn_3,Gave personal/practical help to wave 9 SN member 3 outside hh,sharew9_rel9-0-0_gv_networks.dta,True
outhh_gave_care_sn_4,Gave personal/practical help to wave 9 SN member 4 outside hh,sharew9_rel9-0-0_gv_networks.dta,True
