column,labels,file_name,is_valid
ch006_3,Child 3 year of birth,sharew2_rel9-0-0_ch.dta,True
ch006_4,Child 4 year of birth,sharew2_rel9-0-0_ch.dta,True
ch006_5,Child 5 year of birth,sharew2_rel9-0-0_ch.dta,True
ch006_6,Child 6 year of birth,sharew2_rel9-0-0_ch.dta,True
ch006_7,Child 7 year of birth,sharew2_rel9-0-0_ch.dta,True
ch006_8,Child 8 year of birth,sharew2_rel9-0-0_ch.dta,True
ch006_9,Child 9 year of birth,sharew2_rel9-0-0_ch.dta,True
ch006_10,Child 10 year of birth,sharew2_rel9-0-0_ch.dta,True
ch006_11,Child 11 year of birth,sharew2_rel9-0-0_ch.dta,True
ch006_12,Child 12 year of birth,sharew2_rel9-0-0_ch.dta,True
ch006_13,Child 13 year of birth,sharew2_rel9-0-0_ch.dta,True
ch006_14,Child 14 year of birth,sharew2_rel9-0-0_ch.dta,True
ch006_15,Child 15 year of birth,sharew2_rel9-0-0_ch.dta,True
ch006_16,Child 16 year of birth,sharew2_rel9-0-0_ch.dta,True
ch006_17,Child 17 year of birth,sharew2_rel9-0-0_ch.dta,True
ch006_18,Child 18 year of birth,sharew2_rel9-0-0_ch.dta,True
ch006_19,Child 19 year of birth,sharew2_rel9-0-0_ch.dta,True
ch006_20,Child 20 year of birth,sharew2_rel9-0-0_ch.dta,True
ch007_1,Child 1 where does child live,sharew2_rel9-0-0_ch.dta,True
ch007_2,Child 2 where does child live,sharew2_rel9-0-0_ch.dta,True
ch007_3,Child 3 where does child live,sharew2_rel9-0-0_ch.dta,True
ch007_4,Child 4 where does child live,sharew2_rel9-0-0_ch.dta,True
ch007_5,Child 5 where does child live,sharew2_rel9-0-0_ch.dta,True
ch007_6,Child 6 where does child live,sharew2_rel9-0-0_ch.dta,True
ch007_7,Child 7 where does child live,sharew2_rel9-0-0_ch.dta,True
ch007_8,Child 8 where does child live,sharew2_rel9-0-0_ch.dta,True
ch007_9,Child 9 where does child live,sharew2_rel9-0-0_ch.dta,True
ch007_10,Child 10 where does child live,sharew2_rel9-0-0_ch.dta,True
ch007_11,Child 11 where does child live,sharew2_rel9-0-0_ch.dta,True
ch007_12,Child 12 where does child live,sharew2_rel9-0-0_ch.dta,True
ch007_13,Child 13 where does child live,sharew2_rel9-0-0_ch.dta,True
ch007_14,Child 14 where does child live,sharew2_rel9-0-0_ch.dta,True
ch007_15,Child 15 where does child live,sharew2_rel9-0-0_ch.dta,True
ch007_16,Child 16 where does child live,sharew2_rel9-0-0_ch.dta,True
ch007_17,Child 17 where does child live,sharew2_rel9-0-0_ch.dta,True
ch007_18,Child 18 where does child live,sharew2_rel9-0-0_ch.dta,True
ch007_19,Child 19 where does child live,sharew2_rel9-0-0_ch.dta,True
ch007_20,Child 20 where does child live,sharew2_rel9-0-0_ch.dta,True
ch008c_1,Child 1 which country - coded,sharew2_rel9-0-0_ch.dta,True
ch008c_2,Child 2 which country - coded,sharew2_rel9-0-0_ch.dta,True
ch008c_3,Child 3 which country - coded,sharew2_rel9-0-0_ch.dta,True
ch008c_4,Child 4 which country - coded,sharew2_rel9-0-0_ch.dta,True
ch008c_5,Child 5 which country - coded,sharew2_rel9-0-0_ch.dta,True
ch008c_6,Child 6 which country - coded,sharew2_rel9-0-0_ch.dta,True
ch008c_7,Child 7 which country - coded,sharew2_rel9-0-0_ch.dta,True
ch008c_8,Child 8 which country - coded,sharew2_rel9-0-0_ch.dta,True
ch008c_9,Child 9 which country - coded,sharew2_rel9-0-0_ch.dta,True
ch008c_10,Child 10 which country - coded,sharew2_rel9-0-0_ch.dta,True
ch008c_11,Child 11 which country - coded,sharew2_rel9-0-0_ch.dta,True
ch008c_12,Child 12 which country - coded,sharew2_rel9-0-0_ch.dta,True
ch008c_13,Child 13 which country - coded,sharew2_rel9-0-0_ch.dta,True
ch008c_14,Child 14 which country - coded,sharew2_rel9-0-0_ch.dta,True
ch008c_15,Child 15 which country - coded,sharew2_rel9-0-0_ch.dta,True
ch008c_16,Child 16 which country - coded,sharew2_rel9-0-0_ch.dta,True
ch008c_17,Child 17 which country - coded,sharew2_rel9-0-0_ch.dta,True
ch008c_18,Child 18 which country - coded,sharew2_rel9-0-0_ch.dta,True
ch008c_19,Child 19 which country - coded,sharew2_rel9-0-0_ch.dta,True
ch008c_20,Child 20 which country - coded,sharew2_rel9-0-0_ch.dta,True
chselch1,Child number 1 selected child,sharew2_rel9-0-0_ch.dta,True
chselch2,Child number 2 selected child,sharew2_rel9-0-0_ch.dta,True
chselch3,Child number 3 selected child,sharew2_rel9-0-0_ch.dta,True
chselch4,Child number 4 selected child,sharew2_rel9-0-0_ch.dta,True
ch010_1,Child 1 step adoptive or foster child,sharew2_rel9-0-0_ch.dta,True
ch010_2,Child 2 step adoptive or foster child,sharew2_rel9-0-0_ch.dta,True
ch010_3,Child 3 step adoptive or foster child,sharew2_rel9-0-0_ch.dta,True
ch010_4,Child 4 step adoptive or foster child,sharew2_rel9-0-0_ch.dta,True
ch011_1,Child 1 own child,sharew2_rel9-0-0_ch.dta,True
ch011_2,Child 2 own child,sharew2_rel9-0-0_ch.dta,True
ch011_3,Child 3 own child,sharew2_rel9-0-0_ch.dta,True
ch011_4,Child 4 own child,sharew2_rel9-0-0_ch.dta,True
ch012_1,Child 1 marital status,sharew2_rel9-0-0_ch.dta,True
ch012_2,Child 2 marital status,sharew2_rel9-0-0_ch.dta,True
ch012_3,Child 3 marital status,sharew2_rel9-0-0_ch.dta,True
ch012_4,Child 4 marital status,sharew2_rel9-0-0_ch.dta,True
ch013_1,Child 1 has partner,sharew2_rel9-0-0_ch.dta,True
ch013_2,Child 2 has partner,sharew2_rel9-0-0_ch.dta,True
ch013_3,Child 3 has partner,sharew2_rel9-0-0_ch.dta,True
ch013_4,Child 4 has partner,sharew2_rel9-0-0_ch.dta,True
ch014_1,Child 1 contact with child,sharew2_rel9-0-0_ch.dta,True
ch014_2,Child 2 contact with child,sharew2_rel9-0-0_ch.dta,True
ch014_3,Child 3 contact with child,sharew2_rel9-0-0_ch.dta,True
ch014_4,Child 4 contact with child,sharew2_rel9-0-0_ch.dta,True
ch015_1,Child 1 year moved out,sharew2_rel9-0-0_ch.dta,True
ch015_2,Child 2 year moved out,sharew2_rel9-0-0_ch.dta,True
ch015_3,Child 3 year moved out,sharew2_rel9-0-0_ch.dta,True
ch015_4,Child 4 year moved out,sharew2_rel9-0-0_ch.dta,True
ch016_1,Child 1 employment status,sharew2_rel9-0-0_ch.dta,True
ch016_2,Child 2 employment status,sharew2_rel9-0-0_ch.dta,True
ch016_3,Child 3 employment status,sharew2_rel9-0-0_ch.dta,True
ch016_4,Child 4 employment status,sharew2_rel9-0-0_ch.dta,True
ch017_1,Child 1 highest school degree,sharew2_rel9-0-0_ch.dta,True
ch017_2,Child 2 highest school degree,sharew2_rel9-0-0_ch.dta,True
ch017_3,Child 3 highest school degree,sharew2_rel9-0-0_ch.dta,True
ch017_4,Child 4 highest school degree,sharew2_rel9-0-0_ch.dta,True
ch018d1_1,Child 1 further education country specific category 1,sharew2_rel9-0-0_ch.dta,True
ch018d1_2,Child 2 further education country specific category 1,sharew2_rel9-0-0_ch.dta,True
ch018d1_3,Child 3 further education country specific category 1,sharew2_rel9-0-0_ch.dta,True
ch018d1_4,Child 4 further education country specific category 1,sharew2_rel9-0-0_ch.dta,True
ch018d2_1,Child 1 further education country specific category 2,sharew2_rel9-0-0_ch.dta,True
ch018d2_2,Child 2 further education country specific category 2,sharew2_rel9-0-0_ch.dta,True
ch018d2_3,Child 3 further education country specific category 2,sharew2_rel9-0-0_ch.dta,True
ch018d2_4,Child 4 further education country specific category 2,sharew2_rel9-0-0_ch.dta,True
ch018d3_1,Child 1 further education country specific category 3,sharew2_rel9-0-0_ch.dta,True
ch018d3_2,Child 2 further education country specific category 3,sharew2_rel9-0-0_ch.dta,True
ch018d3_3,Child 3 further education country specific category 3,sharew2_rel9-0-0_ch.dta,True
ch018d3_4,Child 4 further education country specific category 3,sharew2_rel9-0-0_ch.dta,True
ch018d4_1,Child 1 further education country specific category 4,sharew2_rel9-0-0_ch.dta,True
ch018d4_2,Child 2 further education country specific category 4,sharew2_rel9-0-0_ch.dta,True
ch018d4_3,Child 3 further education country specific category 4,sharew2_rel9-0-0_ch.dta,True
ch018d4_4,Child 4 further education country specific category 4,sharew2_rel9-0-0_ch.dta,True
ch018d5_1,Child 1 further education country specific category 5,sharew2_rel9-0-0_ch.dta,True
ch018d5_2,Child 2 further education country specific category 5,sharew2_rel9-0-0_ch.dta,True
ch018d5_3,Child 3 further education country specific category 5,sharew2_rel9-0-0_ch.dta,True
ch018d5_4,Child 4 further education country specific category 5,sharew2_rel9-0-0_ch.dta,True
ch018d6_1,Child 1 further education country specific category 6,sharew2_rel9-0-0_ch.dta,True
ch018d6_2,Child 2 further education country specific category 6,sharew2_rel9-0-0_ch.dta,True
ch018d6_3,Child 3 further education country specific category 6,sharew2_rel9-0-0_ch.dta,True
ch018d6_4,Child 4 further education country specific category 6,sharew2_rel9-0-0_ch.dta,True
ch018d7_1,Child 1 further education country specific category 7,sharew2_rel9-0-0_ch.dta,True
ch018d7_2,Child 2 further education country specific category 7,sharew2_rel9-0-0_ch.dta,True
ch018d7_3,Child 3 further education country specific category 7,sharew2_rel9-0-0_ch.dta,True
ch018d7_4,Child 4 further education country specific category 7,sharew2_rel9-0-0_ch.dta,True
ch018d8_1,Child 1 further education country specific category 8,sharew2_rel9-0-0_ch.dta,True
ch018d8_2,Child 2 further education country specific category 8,sharew2_rel9-0-0_ch.dta,True
ch018d8_3,Child 3 further education country specific category 8,sharew2_rel9-0-0_ch.dta,True
ch018d8_4,Child 4 further education country specific category 8,sharew2_rel9-0-0_ch.dta,True
ch018d9_1,Child 1 further education country specific category 9,sharew2_rel9-0-0_ch.dta,True
ch018d9_2,Child 2 further education country specific category 9,sharew2_rel9-0-0_ch.dta,True
ch018d9_3,Child 3 further education country specific category 9,sharew2_rel9-0-0_ch.dta,True
ch018d9_4,Child 4 further education country specific category 9,sharew2_rel9-0-0_ch.dta,True
ch018d10_1,Child 1 further education country specific category 10,sharew2_rel9-0-0_ch.dta,True
ch018d10_2,Child 2 further education country specific category 10,sharew2_rel9-0-0_ch.dta,True
ch018d10_3,Child 3 further education country specific category 10,sharew2_rel9-0-0_ch.dta,True
ch018d10_4,Child 4 further education country specific category 10,sharew2_rel9-0-0_ch.dta,True
ch018d11_1,Child 1 further education country specific category 11,sharew2_rel9-0-0_ch.dta,True
ch018d11_2,Child 2 further education country specific category 11,sharew2_rel9-0-0_ch.dta,True
ch018d11_3,Child 3 further education country specific category 11,sharew2_rel9-0-0_ch.dta,True
ch018d11_4,Child 4 further education country specific category 11,sharew2_rel9-0-0_ch.dta,True
ch018d12_1,Child 1 further education country specific category 12,sharew2_rel9-0-0_ch.dta,True
ch018d12_2,Child 2 further education country specific category 12,sharew2_rel9-0-0_ch.dta,True
ch018d12_3,Child 3 further education country specific category 12,sharew2_rel9-0-0_ch.dta,True
ch018d12_4,Child 4 further education country specific category 12,sharew2_rel9-0-0_ch.dta,True
ch018d13_1,Child 1 further education country specific category 13,sharew2_rel9-0-0_ch.dta,True
ch018d13_2,Child 2 further education country specific category 13,sharew2_rel9-0-0_ch.dta,True
ch018d13_3,Child 3 further education country specific category 13,sharew2_rel9-0-0_ch.dta,True
ch018d13_4,Child 4 further education country specific category 13,sharew2_rel9-0-0_ch.dta,True
ch018d14_1,Child 1 further education country specific category 14,sharew2_rel9-0-0_ch.dta,True
ch018d14_2,Child 2 further education country specific category 14,sharew2_rel9-0-0_ch.dta,True
ch018d14_3,Child 3 further education country specific category 14,sharew2_rel9-0-0_ch.dta,True
ch018d14_4,Child 4 further education country specific category 14,sharew2_rel9-0-0_ch.dta,True
ch018d95_1,Child 1 further education: still in education or training,sharew2_rel9-0-0_ch.dta,True
ch018d95_2,Child 2 further education: still in education or training,sharew2_rel9-0-0_ch.dta,True
ch018d95_3,Child 3 further education: still in education or training,sharew2_rel9-0-0_ch.dta,True
ch018d95_4,Child 4 further education: still in education or training,sharew2_rel9-0-0_ch.dta,True
ch018dno_1,Child 1 further education: none,sharew2_rel9-0-0_ch.dta,True
ch018dno_2,Child 2 further education: none,sharew2_rel9-0-0_ch.dta,True
ch018dno_3,Child 3 further education: none,sharew2_rel9-0-0_ch.dta,True
ch018dno_4,Child 4 further education: none,sharew2_rel9-0-0_ch.dta,True
ch018dot_1,Child 1 further education: other,sharew2_rel9-0-0_ch.dta,True
ch018dot_2,Child 2 further education: other,sharew2_rel9-0-0_ch.dta,True
ch018dot_3,Child 3 further education: other,sharew2_rel9-0-0_ch.dta,True
ch018dot_4,Child 4 further education: other,sharew2_rel9-0-0_ch.dta,True
ch019_1,Child 1 number of children,sharew2_rel9-0-0_ch.dta,True
ch019_2,Child 2 number of children,sharew2_rel9-0-0_ch.dta,True
ch019_3,Child 3 number of children,sharew2_rel9-0-0_ch.dta,True
ch019_4,Child 4 number of children,sharew2_rel9-0-0_ch.dta,True
ch020_1,Child 1 year of birth youngest child,sharew2_rel9-0-0_ch.dta,True
ch020_2,Child 2 year of birth youngest child,sharew2_rel9-0-0_ch.dta,True
ch020_3,Child 3 year of birth youngest child,sharew2_rel9-0-0_ch.dta,True
ch020_4,Child 4 year of birth youngest child,sharew2_rel9-0-0_ch.dta,True
ch021_,Number of grandchildren,sharew2_rel9-0-0_ch.dta,True
ch022_,Has great-grandchildren,sharew2_rel9-0-0_ch.dta,True
ch023_,Who answered questions in section CH,sharew2_rel9-0-0_ch.dta,True
language_xt,Language: End of life interview,sharew2_rel9-0-0_xt.dta,True
gender_xt,Gender of the deceased,sharew2_rel9-0-0_xt.dta,True
yrbirth_xt,Year of birth of the deceased,sharew2_rel9-0-0_xt.dta,True
exrate,Exchange rate 1 euro,sharew2_rel9-0-0_xt.dta,True
xt002_,Relationship to the deceased,sharew2_rel9-0-0_xt.dta,True
xt005_,How often contact last twelve month,sharew2_rel9-0-0_xt.dta,True
xt006_,"""Proxy respondents sex""",sharew2_rel9-0-0_xt.dta,True
xt007_,Year of birth proxy,sharew2_rel9-0-0_xt.dta,True
xt008_,Month of decease,sharew2_rel9-0-0_xt.dta,True
xt009_,Year of decease,sharew2_rel9-0-0_xt.dta,True
xt010_,Age at the moment of decease,sharew2_rel9-0-0_xt.dta,True
xt011_,Main cause of death,sharew2_rel9-0-0_xt.dta,True
xt012c,Main cause of death: xt012 coded,sharew2_rel9-0-0_xt.dta,True
xt013_,How long been ill before decease,sharew2_rel9-0-0_xt.dta,True
xt014_,Place of dying,sharew2_rel9-0-0_xt.dta,True
xt015_,Times in hospital last year before dying,sharew2_rel9-0-0_xt.dta,True
xt016_,Total time in hospital last year before dying,sharew2_rel9-0-0_xt.dta,True
xt018_1,Type of medical care in last 12 months: care from a general practitioner,sharew2_rel9-0-0_xt.dta,True
xt018_2,Type of medical care in last 12 months: care from specialist physicians,sharew2_rel9-0-0_xt.dta,True
xt018_3,Type of medical care in last 12 months: hospital stays,sharew2_rel9-0-0_xt.dta,True
xt018_4,Type of medical care in last 12 months: care in a nursing home,sharew2_rel9-0-0_xt.dta,True
xt018_5,Type of medical care in last 12 months: hospice stays,sharew2_rel9-0-0_xt.dta,True
xt018_6,Type of medical care in last 12 months: medication,sharew2_rel9-0-0_xt.dta,True
xt018_7,Type of medical care in last 12 months: aids and appliances,sharew2_rel9-0-0_xt.dta,True
xt018_8,Type of medical care in last 12 months: home care or help due to disability,sharew2_rel9-0-0_xt.dta,True
xt019e_1,Costs: care from a general practitioner,sharew2_rel9-0-0_xt.dta,True
xt019e_2,Costs: care from specialist physicians,sharew2_rel9-0-0_xt.dta,True
xt019e_3,Costs: hospital stays,sharew2_rel9-0-0_xt.dta,True
xt019e_4,Costs: care in a nursing home,sharew2_rel9-0-0_xt.dta,True
xt019e_5,Costs: hospice stays,sharew2_rel9-0-0_xt.dta,True
xt019e_6,Costs: medication,sharew2_rel9-0-0_xt.dta,True
xt019e_7,Costs: aids and appliances,sharew2_rel9-0-0_xt.dta,True
xt019e_8,Costs: home care or help due to disability,sharew2_rel9-0-0_xt.dta,True
xt020d1,Difficulties doing activities: dressing including putting on shoes and socks,sharew2_rel9-0-0_xt.dta,True
xt020d2,Difficulties doing activities: walking across a room,sharew2_rel9-0-0_xt.dta,True
xt020d3,Difficulties doing activities: bathing or showering,sharew2_rel9-0-0_xt.dta,True
xt020d4,Difficulties doing activities: eating such as cutting up your food,sharew2_rel9-0-0_xt.dta,True
xt020d5,Difficulties doing activities: getting in or out of bed,sharew2_rel9-0-0_xt.dta,True
xt020d6,Difficulties doing activities: using the toilet including getting up or down,sharew2_rel9-0-0_xt.dta,True
xt020d7,Difficulties doing activities: preparing a hot meal,sharew2_rel9-0-0_xt.dta,True
xt020d8,Difficulties doing activities: shopping for groceries,sharew2_rel9-0-0_xt.dta,True
xt020d9,Difficulties doing activities: making telephone calls,sharew2_rel9-0-0_xt.dta,True
xt020d10,Difficulties doing activities: taking medication,sharew2_rel9-0-0_xt.dta,True
xt020dno,Difficulties doing activities: none of these,sharew2_rel9-0-0_xt.dta,True
xt022_,Anyone helped with ADL,sharew2_rel9-0-0_xt.dta,True
xt023d1,Who has helped with ADL: yourself (proxy respondent),sharew2_rel9-0-0_xt.dta,True
xt023d2,Who has helped with ADL: spouse/partner of deceased,sharew2_rel9-0-0_xt.dta,True
xt023d3,Who has helped with ADL: mother/father of deceased,sharew2_rel9-0-0_xt.dta,True
xt023d4,Who has helped with ADL: son of deceased,sharew2_rel9-0-0_xt.dta,True
xt023d5,Who has helped with ADL: son-in-law of deceased,sharew2_rel9-0-0_xt.dta,True
xt023d6,Who has helped with ADL: daughter of deceased,sharew2_rel9-0-0_xt.dta,True
xt023d7,Who has helped with ADL: daughter-in-law of deceased,sharew2_rel9-0-0_xt.dta,True
xt023d8,Who has helped with ADL: grandson of deceased,sharew2_rel9-0-0_xt.dta,True
xt023d9,Who has helped with ADL: granddaughter of deceased,sharew2_rel9-0-0_xt.dta,True
xt023d10,Who has helped with ADL: sister of deceased,sharew2_rel9-0-0_xt.dta,True
xt023d11,Who has helped with ADL: brother of deceased,sharew2_rel9-0-0_xt.dta,True
xt023d12,Who has helped with ADL: other relative,sharew2_rel9-0-0_xt.dta,True
xt023d13,Who has helped with ADL: unpaid volunteer,sharew2_rel9-0-0_xt.dta,True
xt023d14,Who has helped with ADL: professional helper,sharew2_rel9-0-0_xt.dta,True
xt023d15,Who has helped with ADL: friend/neighbor of deceased,sharew2_rel9-0-0_xt.dta,True
xt023dot,Who has helped with ADL: other person,sharew2_rel9-0-0_xt.dta,True
xt024_,Time the deceased received help,sharew2_rel9-0-0_xt.dta,True
xt025_,Hours of help necessary during typical day,sharew2_rel9-0-0_xt.dta,True
xt026_,The deceased had a will,sharew2_rel9-0-0_xt.dta,True
xt027d1,Beneficiaries of the estate: yourself (proxy),sharew2_rel9-0-0_xt.dta,True
xt027d2,Beneficiaries of the estate: spouse/partner of the deceased,sharew2_rel9-0-0_xt.dta,True
xt027d3,Beneficiaries of the estate: children of the deceased,sharew2_rel9-0-0_xt.dta,True
xt027d4,Beneficiaries of the estate: grandchildren of the deceased,sharew2_rel9-0-0_xt.dta,True
xt027d5,Beneficiaries of the estate: siblings of the deceased,sharew2_rel9-0-0_xt.dta,True
xt027d6,Beneficiaries of the estate: other relatives of the deceased,sharew2_rel9-0-0_xt.dta,True
xt027d7,Beneficiaries of the estate: other non-relatives,sharew2_rel9-0-0_xt.dta,True
xt027d8,Beneficiaries of the estate: church foundation or charitable organization,sharew2_rel9-0-0_xt.dta,True
xt027d9,Beneficiaries of the estate: deceased did not leave anything at all (SPONTANEOUS,sharew2_rel9-0-0_xt.dta,True
xt030_,The deceased owned home,sharew2_rel9-0-0_xt.dta,True
xt031e,Value of home after mortgages,sharew2_rel9-0-0_xt.dta,True
xt032d1,Who inherited the home of the deceased: yourself (proxy),sharew2_rel9-0-0_xt.dta,True
xt032d2,Who inherited the home of the deceased: spouse/partner of the deceased,sharew2_rel9-0-0_xt.dta,True
xt032d3,Who inherited the home of the deceased: sons/daughters,sharew2_rel9-0-0_xt.dta,True
xt032d4,Who inherited the home of the deceased: grandchildren of the deceased,sharew2_rel9-0-0_xt.dta,True
xt032d5,Who inherited the home of the deceased: siblings of the deceased,sharew2_rel9-0-0_xt.dta,True
xt032d6,Who inherited the home of the deceased: other relatives,sharew2_rel9-0-0_xt.dta,True
xt032d7,Who inherited the home of the deceased: other non-relatives,sharew2_rel9-0-0_xt.dta,True
xt033_,Deceased owned any life insurance policies,sharew2_rel9-0-0_xt.dta,True
xt034e,Value of all life insurance policies,sharew2_rel9-0-0_xt.dta,True
xt035d1,Beneficiaries of the life insurance policies: yourself (proxy),sharew2_rel9-0-0_xt.dta,True
xt035d2,Beneficiaries of the life insurance policies: spouse/partner of the deceased,sharew2_rel9-0-0_xt.dta,True
xt035d3,Beneficiaries of the life insurance policies: sons/daughters,sharew2_rel9-0-0_xt.dta,True
xt035d4,Beneficiaries of the life insurance policies: grandchildren of the deceased,sharew2_rel9-0-0_xt.dta,True
xt035d5,Beneficiaries of the life insurance policies: siblings of the deceased,sharew2_rel9-0-0_xt.dta,True
xt035d6,Beneficiaries of the life insurance policies: other relatives,sharew2_rel9-0-0_xt.dta,True
xt035d7,Beneficiaries of the life insurance policies: other non-relatives,sharew2_rel9-0-0_xt.dta,True
xt037_1,Deceased owned assets: business including land or permises,sharew2_rel9-0-0_xt.dta,True
xt037_2,Deceased owned assets: other real estate,sharew2_rel9-0-0_xt.dta,True
xt037_3,Deceased owned assets: cars,sharew2_rel9-0-0_xt.dta,True
xt037_4,Deceased owned assets: financial assets e.g. cash/bonds/stocks,sharew2_rel9-0-0_xt.dta,True
xt037_5,Deceased owned assets: jewelry or antiquities,sharew2_rel9-0-0_xt.dta,True
xt038e_1,Value of assets: business including land or permises,sharew2_rel9-0-0_xt.dta,True
xt038e_2,Value of assets: other real estate,sharew2_rel9-0-0_xt.dta,True
xt038e_3,Value of assets: cars,sharew2_rel9-0-0_xt.dta,True
xt038e_4,Value of assets: financial assets e.g. cash bonds or stocks,sharew2_rel9-0-0_xt.dta,True
xt038e_5,Value of assets: jewelry or antiquities,sharew2_rel9-0-0_xt.dta,True
xt039_,Number of children (still alive) deceased had at the end,sharew2_rel9-0-0_xt.dta,True
xt040_,Total estate divided among the children,sharew2_rel9-0-0_xt.dta,True
xt041_,Funeral was accompanied by a religious ceremony,sharew2_rel9-0-0_xt.dta,True
xt043_,Interview mode,sharew2_rel9-0-0_xt.dta,True
ac002d1,Activities last month: voluntary or charity work,sharew2_rel9-0-0_ac.dta,True
ac002d2,Activities last month: cared for a sick or disabled adult,sharew2_rel9-0-0_ac.dta,True
ac002d3,Activities last month: provided help to family friends or neighbors,sharew2_rel9-0-0_ac.dta,True
ac002d4,Activities last month: attended educational or training course,sharew2_rel9-0-0_ac.dta,True
ac002d5,Activities last month: gone to sport social or other kind of club,sharew2_rel9-0-0_ac.dta,True
ac002d6,Activities last month: taken part in religious organization,sharew2_rel9-0-0_ac.dta,True
ac002d7,Activities last month: taken part in political or community organization,sharew2_rel9-0-0_ac.dta,True
ac002dno,Activities last month: none of these,sharew2_rel9-0-0_ac.dta,True
ac003_1,How often in last 4 weeks: voluntary/charity work,sharew2_rel9-0-0_ac.dta,True
ac003_2,How often in last 4 weeks: cared for sick/disabled adult,sharew2_rel9-0-0_ac.dta,True
ac003_3,How often in last 4 weeks: provided help to family/friends/neighbors,sharew2_rel9-0-0_ac.dta,True
ac003_4,How often in last 4 weeks: attended educational/training course,sharew2_rel9-0-0_ac.dta,True
ac003_5,How often in last 4 weeks: sport/social/other club,sharew2_rel9-0-0_ac.dta,True
ac003_6,How often in last 4 weeks: taken part religious organization,sharew2_rel9-0-0_ac.dta,True
ac003_7,How often in last 4 weeks: taken part political/community-rel. org.,sharew2_rel9-0-0_ac.dta,True
ac004d1_1,Voluntary or charity work: to meet other people,sharew2_rel9-0-0_ac.dta,True
